Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
6,A1 LM,CHURCHMAN BIBLE,2963.0,45.875,0.845,4.357,10.585,3.172,2,0.217
6,A1 LM,CHURCHMAN BIBLE,2963.5,47.0,0.823,5.742000000000001,10.713,3.248,2,0.207
6,A1 LM,CHURCHMAN BIBLE,2964.0,50.469,0.805,6.166,10.68,3.141,2,0.196
6,A1 LM,CHURCHMAN BIBLE,2964.5,53.844,0.7879999999999999,5.791,10.078,3.162,2,0.185
6,A1 LM,CHURCHMAN BIBLE,2965.0,55.313,0.787,4.743,9.369,3.0410000000000004,2,0.174
4,A1 LM,CHURCHMAN BIBLE,2965.5,60.563,0.795,3.853,8.94,3.074,2,0.163
4,A1 LM,CHURCHMAN BIBLE,2966.0,67.75,0.816,2.991,9.558,2.994,2,0.152
4,A1 LM,CHURCHMAN BIBLE,2966.5,72.313,0.855,3.365,10.16,3.0980000000000003,2,0.141
4,A1 LM,CHURCHMAN BIBLE,2967.0,73.313,0.905,3.429,9.657,3.234,2,0.13
4,A1 LM,CHURCHMAN BIBLE,2967.5,73.375,0.952,2.949,8.037,3.74,2,0.12
4,A1 LM,CHURCHMAN BIBLE,2968.0,70.063,1.008,2.2030000000000003,5.805,4.242,2,0.109
8,A1 LM,CHURCHMAN BIBLE,2968.5,70.063,1.008,2.2030000000000003,5.805,4.242,2,0.109
6,A1 LM,CHURCHMAN BIBLE,2969.0,64.313,1.05,1.187,3.988,4.984,2,0.098
6,A1 LM,CHURCHMAN BIBLE,2969.5,60.75,1.091,1.124,3.124,5.223,2,0.087
6,A1 LM,CHURCHMAN BIBLE,2970.0,55.25,1.167,0.723,3.525,5.152,2,0.076
6,A1 LM,CHURCHMAN BIBLE,2970.5,55.15600000000001,1.25,0.731,4.445,4.875,2,0.065
8,A1 LM,CHURCHMAN BIBLE,2971.0,55.15600000000001,1.25,0.731,4.445,4.875,2,0.065
8,A1 LM,CHURCHMAN BIBLE,2971.5,52.25,1.2990000000000002,0.7290000000000001,5.472,4.863,2,0.054000000000000006
6,A1 LM,CHURCHMAN BIBLE,2972.0,57.844,1.308,0.687,6.686,4.457,2,0.043
8,A1 LM,CHURCHMAN BIBLE,2972.5,61.844,1.222,0.809,6.125,4.773,2,0.033
8,A1 LM,CHURCHMAN BIBLE,2973.0,70.188,1.048,2.187,7.041,3.217,2,0.022
5,A1 LM,CHURCHMAN BIBLE,2973.5,71.938,0.8640000000000001,4.158,14.152,2.467,2,0.011
3,B1 SH,CHURCHMAN BIBLE,2974.0,74.563,0.779,-0.6659999999999999,32.404,2.168,1,1.0
3,B1 SH,CHURCHMAN BIBLE,2974.5,72.688,0.727,0.7929999999999999,40.027,2.037,1,0.958
3,B1 SH,CHURCHMAN BIBLE,2975.0,77.438,0.705,-1.06,42.174,1.941,1,0.917
3,B1 SH,CHURCHMAN BIBLE,2975.5,80.813,0.695,-1.3090000000000002,41.299,1.888,1,0.875
3,B1 SH,CHURCHMAN BIBLE,2976.0,82.875,0.672,-2.435,42.57100000000001,1.802,1,0.833
3,B1 SH,CHURCHMAN BIBLE,2976.5,80.813,0.657,-5.069,38.223,2.248,1,0.792
3,B1 SH,CHURCHMAN BIBLE,2977.0,71.75,0.6609999999999999,-3.162,27.967,3.102,1,0.75
3,B1 SH,CHURCHMAN BIBLE,2977.5,64.313,0.6890000000000001,-1.192,18.282,3.488,1,0.708
2,B1 SH,CHURCHMAN BIBLE,2978.0,60.563,0.818,3.299,9.983,3.334,1,0.625
2,B1 SH,CHURCHMAN BIBLE,2978.5,65.688,0.8859999999999999,2.794,9.022,3.25,1,0.583
2,B1 SH,CHURCHMAN BIBLE,2979.0,59.125,0.89,2.077,9.446,3.025,1,0.542
2,B1 SH,CHURCHMAN BIBLE,2979.5,57.563,0.868,1.903,10.646,2.709,1,0.5
2,B1 SH,CHURCHMAN BIBLE,2980.0,54.15600000000001,0.821,1.138,11.021,2.934,1,0.458
2,B1 SH,CHURCHMAN BIBLE,2980.5,60.719,0.752,3.491,12.573,2.34,1,0.417
2,B1 SH,CHURCHMAN BIBLE,2981.0,64.0,0.6940000000000001,5.212999999999999,23.547,1.968,1,0.375
2,B1 SH,CHURCHMAN BIBLE,2981.5,68.063,0.675,-1.635,38.745,1.75,1,0.333
2,B1 SH,CHURCHMAN BIBLE,2982.0,66.688,0.6459999999999999,-3.951,40.768,1.666,1,0.292
2,B1 SH,CHURCHMAN BIBLE,2982.5,65.125,0.608,-9.25,33.469,2.354,1,0.25
2,B1 SH,CHURCHMAN BIBLE,2983.0,61.375,0.563,-1.914,21.104,3.387,1,0.208
2,B1 SH,CHURCHMAN BIBLE,2983.5,62.125,0.51,3.503,16.468,3.209,1,0.16699999999999998
2,B1 SH,CHURCHMAN BIBLE,2984.0,67.438,0.495,7.9,19.151,2.902,1,0.125
2,B1 SH,CHURCHMAN BIBLE,2984.5,65.313,0.52,7.18,27.683000000000003,2.648,1,0.083
5,B1 LM,CHURCHMAN BIBLE,2985.0,60.219,0.545,3.448,27.606,2.652,1,0.042
7,B1 LM,CHURCHMAN BIBLE,2985.5,46.75,0.5770000000000001,-1.737,21.854,3.076,2,1.0
8,B1 LM,CHURCHMAN BIBLE,2986.0,38.688,0.618,-2.8960000000000004,11.783,3.871,2,0.969
8,B1 LM,CHURCHMAN BIBLE,2986.5,26.547,0.657,-2.215,6.756,4.312,2,0.938
8,B1 LM,CHURCHMAN BIBLE,2987.0,21.375,0.713,0.7090000000000001,3.393,4.363,2,0.906
8,B1 LM,CHURCHMAN BIBLE,2987.5,23.234,0.8009999999999999,-0.468,5.643,4.492,2,0.875
8,B1 LM,CHURCHMAN BIBLE,2988.0,29.125,0.905,1.12,6.546,4.891,2,0.8440000000000001
8,B1 LM,CHURCHMAN BIBLE,2988.5,32.938,0.996,1.335,8.821,4.641,2,0.813
8,B1 LM,CHURCHMAN BIBLE,2989.0,33.094,1.023,2.804,8.231,4.363,2,0.7809999999999999
8,B1 LM,CHURCHMAN BIBLE,2989.5,27.703000000000007,0.995,3.242,8.33,4.0,2,0.75
8,B1 LM,CHURCHMAN BIBLE,2990.0,27.672,0.929,2.739,7.71,4.2189999999999985,2,0.7190000000000001
8,B1 LM,CHURCHMAN BIBLE,2990.5,28.172,0.851,1.696,7.923999999999999,4.242,2,0.688
8,B1 LM,CHURCHMAN BIBLE,2991.0,32.469,0.799,0.865,8.461,4.391,2,0.6559999999999999
6,B1 LM,CHURCHMAN BIBLE,2991.5,37.656,0.7809999999999999,2.169,8.28,3.863,2,0.625
6,B1 LM,CHURCHMAN BIBLE,2992.0,43.53100000000001,0.7829999999999999,4.538,8.597000000000001,3.352,2,0.594
6,B1 LM,CHURCHMAN BIBLE,2992.5,51.219,0.7929999999999999,4.914,8.172,3.195,2,0.563
6,B1 LM,CHURCHMAN BIBLE,2993.0,60.719,0.8009999999999999,3.895,7.726,3.359,2,0.531
6,B1 LM,CHURCHMAN BIBLE,2993.5,63.03100000000001,0.8029999999999999,1.46,6.547999999999999,3.949,2,0.5
6,B1 LM,CHURCHMAN BIBLE,2994.0,65.125,0.8140000000000001,0.241,5.667999999999998,4.078,2,0.469
6,B1 LM,CHURCHMAN BIBLE,2994.5,57.625,0.8420000000000001,-0.878,6.151,4.164,2,0.438
6,B1 LM,CHURCHMAN BIBLE,2995.0,60.28100000000001,0.895,-0.494,5.9620000000000015,4.375,2,0.406
6,B1 LM,CHURCHMAN BIBLE,2995.5,75.125,0.969,0.257,6.14,4.477,2,0.375
8,B1 LM,CHURCHMAN BIBLE,2996.0,97.313,0.995,1.975,6.033,4.738,2,0.344
8,B1 LM,CHURCHMAN BIBLE,2996.5,100.375,1.002,1.5,8.412,4.445,2,0.313
8,B1 LM,CHURCHMAN BIBLE,2997.0,89.25,1.006,1.408,9.578,4.27,2,0.281
8,B1 LM,CHURCHMAN BIBLE,2997.5,72.063,0.988,2.224,10.276,4.246,2,0.25
8,B1 LM,CHURCHMAN BIBLE,2998.0,72.625,0.968,3.323,9.323,4.144,2,0.219
8,B1 LM,CHURCHMAN BIBLE,2998.5,73.813,0.934,4.188,9.387,4.187,2,0.188
8,B1 LM,CHURCHMAN BIBLE,2999.0,78.0,0.887,3.0380000000000003,9.266,4.144,2,0.156
8,B1 LM,CHURCHMAN BIBLE,2999.5,96.813,0.825,2.094,8.55,4.578,2,0.125
8,B1 LM,CHURCHMAN BIBLE,3000.0,145.75,0.755,1.651,10.849,2.908,2,0.094
3,B2 SH,CHURCHMAN BIBLE,3000.5,207.125,0.7070000000000001,-0.923,22.896,2.35,2,0.063
3,B2 SH,CHURCHMAN BIBLE,3001.0,221.125,0.664,-9.69,39.427,2.043,2,0.031
3,B2 SH,CHURCHMAN BIBLE,3001.5,183.375,0.61,-9.88,45.231,1.927,1,1.0
3,B2 SH,CHURCHMAN BIBLE,3002.0,124.438,0.5579999999999999,-7.3370000000000015,46.692,2.15,1,0.917
3,B2 SH,CHURCHMAN BIBLE,3002.5,93.438,0.516,2.6710000000000003,42.934,2.004,1,0.833
3,B2 SH,CHURCHMAN BIBLE,3003.0,81.625,0.4920000000000001,6.728,44.249,1.641,1,0.75
3,B2 SH,CHURCHMAN BIBLE,3003.5,78.813,0.505,2.318,48.464,1.465,1,0.667
3,B2 SH,CHURCHMAN BIBLE,3004.0,74.5,0.535,-8.228,52.369,1.513,1,0.583
3,B2 SH,CHURCHMAN BIBLE,3004.5,75.563,0.5479999999999999,-16.331,46.605,1.741,1,0.5
3,B2 SH,CHURCHMAN BIBLE,3005.0,69.438,0.556,-18.252,40.175,2.879,1,0.417
3,B2 SH,CHURCHMAN BIBLE,3005.5,63.063,0.638,5.584,32.941,2.285,1,0.25
7,B2 SH,CHURCHMAN BIBLE,3006.0,67.5,0.696,-1.3730000000000002,37.75,2.102,1,0.16699999999999998
3,B2 SH,CHURCHMAN BIBLE,3006.5,64.938,0.7709999999999999,-9.77,34.037,2.199,1,0.083
5,B2 LM,CHURCHMAN BIBLE,3007.0,60.28100000000001,0.828,-10.539,24.016,3.854,2,1.0
5,B2 LM,CHURCHMAN BIBLE,3007.5,48.844,0.84,-3.23,16.706,4.7810000000000015,2,0.967
8,B2 LM,CHURCHMAN BIBLE,3008.0,39.156,0.852,2.505,11.704,4.871,2,0.933
8,B2 LM,CHURCHMAN BIBLE,3008.5,31.453000000000007,0.872,1.34,12.82,4.742,2,0.9
8,B2 LM,CHURCHMAN BIBLE,3009.0,27.031,0.883,0.933,12.640999999999998,4.578,2,0.867
9,B2 LM,CHURCHMAN BIBLE,3009.5,31.453000000000007,0.899,0.99,12.242,4.52,2,0.833
9,B2 LM,CHURCHMAN BIBLE,3010.0,37.844,0.895,1.105,12.128,4.727,2,0.8
9,B2 LM,CHURCHMAN BIBLE,3010.5,43.313,0.898,0.916,12.512,4.687,2,0.767
9,B2 LM,CHURCHMAN BIBLE,3011.0,41.90600000000001,0.8909999999999999,0.7929999999999999,13.074000000000002,4.5939999999999985,2,0.733
9,B2 LM,CHURCHMAN BIBLE,3011.5,35.063,0.878,0.4920000000000001,13.229,4.867,2,0.7
9,B2 LM,CHURCHMAN BIBLE,3012.0,32.531,0.867,-0.022,12.376,4.93,2,0.667
9,B2 LM,CHURCHMAN BIBLE,3012.5,30.906,0.85,-1.111,11.17,5.352,2,0.633
9,B2 LM,CHURCHMAN BIBLE,3013.0,32.188,0.821,-1.42,9.721,4.961,2,0.6
9,B2 LM,CHURCHMAN BIBLE,3013.5,34.281,0.778,-1.263,9.076,5.012,2,0.5670000000000001
9,B2 LM,CHURCHMAN BIBLE,3014.0,40.844,0.7240000000000001,-0.57,8.283999999999999,4.652,2,0.5329999999999999
6,B2 LM,CHURCHMAN BIBLE,3014.5,52.75,0.68,0.108,8.388,3.912,2,0.5
6,B2 LM,CHURCHMAN BIBLE,3015.0,68.125,0.62,1.744,8.656,3.065,2,0.467
6,B2 LM,CHURCHMAN BIBLE,3015.5,96.063,0.504,4.265,11.75,2.76,2,0.433
7,B2 LM,CHURCHMAN BIBLE,3016.0,119.438,0.383,5.89,15.545,2.656,2,0.4
7,B2 LM,CHURCHMAN BIBLE,3016.5,131.875,0.339,6.374,19.456,2.926,2,0.3670000000000001
7,B2 LM,CHURCHMAN BIBLE,3017.0,124.563,0.277,5.916,20.939,3.053,2,0.333
7,B2 LM,CHURCHMAN BIBLE,3017.5,100.625,0.224,5.7120000000000015,21.876,3.297,2,0.3
7,B2 LM,CHURCHMAN BIBLE,3018.0,83.31299999999997,0.194,5.443,22.291,3.3480000000000003,2,0.267
7,B2 LM,CHURCHMAN BIBLE,3018.5,72.563,0.192,3.5860000000000003,20.095,3.363,2,0.233
7,B2 LM,CHURCHMAN BIBLE,3019.0,93.125,0.208,1.204,16.227,3.857,2,0.2
7,B2 LM,CHURCHMAN BIBLE,3019.5,117.75,0.237,0.16,12.095999999999998,3.961,2,0.16699999999999998
5,B2 LM,CHURCHMAN BIBLE,3020.0,131.875,0.29,1.229,11.223,3.775,2,0.133
6,B2 LM,CHURCHMAN BIBLE,3020.5,124.25,0.341,3.054,11.106,3.232,2,0.1
8,B2 LM,CHURCHMAN BIBLE,3021.0,106.25,0.401,3.3960000000000004,10.764,2.9810000000000003,2,0.067
3,B3 SH,CHURCHMAN BIBLE,3021.5,87.875,0.5,3.797,9.68,3.201,2,0.033
3,B3 SH,CHURCHMAN BIBLE,3022.0,74.938,0.5870000000000001,3.314,11.139,3.215,1,1.0
3,B3 SH,CHURCHMAN BIBLE,3022.5,67.625,0.633,3.947,13.485,2.94,1,0.929
2,B3 SH,CHURCHMAN BIBLE,3023.0,72.313,0.645,4.261,15.173,2.699,1,0.857
2,B3 SH,CHURCHMAN BIBLE,3023.5,70.5,0.653,3.445,15.842,2.647,1,0.7859999999999999
2,B3 SH,CHURCHMAN BIBLE,3024.0,70.188,0.649,3.398,14.082,2.91,1,0.7140000000000001
2,B3 SH,CHURCHMAN BIBLE,3024.5,66.25,0.639,3.774,13.657,2.963,1,0.643
2,B3 SH,CHURCHMAN BIBLE,3025.0,66.813,0.635,3.915,11.173,2.945,1,0.5710000000000001
2,B3 SH,CHURCHMAN BIBLE,3025.5,66.875,0.617,2.883,10.252,3.205,1,0.5
2,B3 SH,CHURCHMAN BIBLE,3026.0,71.438,0.624,2.114,12.681,3.123,1,0.429
2,B3 SH,CHURCHMAN BIBLE,3026.5,83.68799999999997,0.6509999999999999,-0.804,26.781,2.6060000000000003,1,0.35700000000000004
2,B3 SH,CHURCHMAN BIBLE,3027.0,85.0,0.6809999999999999,-3.342,36.008,2.4,1,0.28600000000000003
2,B3 SH,CHURCHMAN BIBLE,3027.5,85.0,0.6809999999999999,-3.342,36.008,2.4,1,0.28600000000000003
2,B3 SH,CHURCHMAN BIBLE,3028.0,79.313,0.72,-7.159,36.7,2.258,1,0.214
3,B3 SH,CHURCHMAN BIBLE,3028.5,60.90600000000001,0.75,-8.424,27.272,3.275,1,0.14300000000000002
8,B3 LM,CHURCHMAN BIBLE,3029.0,47.0,0.757,-4.6560000000000015,18.133,3.836,1,0.071
8,B3 LM,CHURCHMAN BIBLE,3029.5,31.391,0.772,0.388,11.868,4.023,2,1.0
6,B3 LM,CHURCHMAN BIBLE,3030.0,26.578000000000007,0.81,1.211,10.41,4.207,2,0.929
6,B3 LM,CHURCHMAN BIBLE,3030.5,24.75,0.871,0.838,10.148,4.508,2,0.857
8,B3 LM,CHURCHMAN BIBLE,3031.0,28.094,0.912,1.891,8.802999999999997,5.105,2,0.7859999999999999
6,B3 LM,CHURCHMAN BIBLE,3031.5,34.656,0.925,1.7280000000000002,8.868,4.8439999999999985,2,0.7140000000000001
7,B3 LM,CHURCHMAN BIBLE,3032.0,39.969,0.926,0.987,9.267,4.445,2,0.643
7,B3 LM,CHURCHMAN BIBLE,3032.5,41.5,0.914,0.251,9.222,4.379,2,0.5710000000000001
7,B3 LM,CHURCHMAN BIBLE,3033.0,33.5,0.898,0.09,8.26,4.668,2,0.5
7,B3 LM,CHURCHMAN BIBLE,3033.5,32.625,0.904,2.719,4.947,5.113,2,0.429
6,B3 LM,CHURCHMAN BIBLE,3034.0,36.531,0.912,2.443,3.758,4.746,2,0.35700000000000004
6,B3 LM,CHURCHMAN BIBLE,3034.5,43.28100000000001,0.907,2.948,3.3510000000000004,4.379,2,0.28600000000000003
8,B3 LM,CHURCHMAN BIBLE,3035.0,53.813,0.895,1.993,5.478,4.066,2,0.214
8,B3 LM,CHURCHMAN BIBLE,3035.5,61.28100000000001,0.8640000000000001,3.033,6.635,3.5980000000000003,2,0.14300000000000002
2,B4 SH,CHURCHMAN BIBLE,3036.0,69.5,0.8370000000000001,2.843,8.387,3.268,2,0.071
2,B4 SH,CHURCHMAN BIBLE,3036.5,66.563,0.8109999999999999,3.072,9.184,3.188,1,1.0
2,B4 SH,CHURCHMAN BIBLE,3037.0,69.688,0.778,3.549,10.806,3.143,1,0.938
2,B4 SH,CHURCHMAN BIBLE,3037.5,74.938,0.757,4.6160000000000005,12.669,3.092,1,0.875
2,B4 SH,CHURCHMAN BIBLE,3038.0,82.18799999999997,0.745,4.885,12.937,2.9960000000000004,1,0.813
2,B4 SH,CHURCHMAN BIBLE,3038.5,76.125,0.743,3.5810000000000004,11.751,3.016,1,0.75
2,B4 SH,CHURCHMAN BIBLE,3039.0,69.875,0.746,2.844,9.412,3.055,1,0.688
2,B4 SH,CHURCHMAN BIBLE,3039.5,65.438,0.743,2.7230000000000003,8.606,3.209,1,0.625
2,B4 SH,CHURCHMAN BIBLE,3040.0,68.938,0.735,3.213,8.067,3.1910000000000003,1,0.563
2,B4 SH,CHURCHMAN BIBLE,3040.5,70.875,0.733,2.7960000000000003,8.679,3.332,1,0.5
2,B4 SH,CHURCHMAN BIBLE,3041.0,75.375,0.7140000000000001,2.46,8.917,3.236,1,0.438
3,B4 SH,CHURCHMAN BIBLE,3041.5,76.938,0.687,3.565,10.595,2.854,1,0.375
3,B4 SH,CHURCHMAN BIBLE,3042.0,82.18799999999997,0.6859999999999999,3.887,20.624,2.342,1,0.313
3,B4 SH,CHURCHMAN BIBLE,3042.5,81.688,0.705,-1.003,35.378,2.123,1,0.25
8,B4 LM,CHURCHMAN BIBLE,3044.0,49.438,0.752,-8.496,19.434,4.785,1,0.063
8,B4 LM,CHURCHMAN BIBLE,3044.5,34.375,0.772,-1.453,12.196,5.039,2,1.0
8,B4 LM,CHURCHMAN BIBLE,3045.0,32.0,0.8170000000000001,0.486,11.281,4.742,2,0.929
8,B4 LM,CHURCHMAN BIBLE,3045.5,31.516,0.8859999999999999,-0.126,11.698,4.4689999999999985,2,0.857
8,B4 LM,CHURCHMAN BIBLE,3046.0,38.531,0.936,-0.711,11.453,4.668,2,0.7859999999999999
8,B4 LM,CHURCHMAN BIBLE,3046.5,50.094,0.959,-0.8490000000000001,10.175,5.109,2,0.7140000000000001
8,B4 LM,CHURCHMAN BIBLE,3047.0,58.25,0.963,-1.205,9.017,5.641,2,0.643
8,B4 LM,CHURCHMAN BIBLE,3047.5,62.125,0.956,-0.29100000000000004,7.0779999999999985,5.082,2,0.5710000000000001
6,B4 LM,CHURCHMAN BIBLE,3048.0,59.28100000000001,0.923,0.877,5.275,4.617,2,0.5
6,B4 LM,CHURCHMAN BIBLE,3048.5,59.5,0.871,2.296,3.612,4.125,2,0.429
6,B4 LM,CHURCHMAN BIBLE,3049.0,51.375,0.8109999999999999,2.231,3.775,4.574,2,0.35700000000000004
6,B4 LM,CHURCHMAN BIBLE,3049.5,46.90600000000001,0.752,2.612,4.273,4.285,2,0.28600000000000003
6,B4 LM,CHURCHMAN BIBLE,3050.0,43.938,0.685,3.529,7.36,3.852,2,0.214
4,B4 LM,CHURCHMAN BIBLE,3050.5,49.90600000000001,0.64,5.685,11.112,3.678,2,0.14300000000000002
6,B4 LM,CHURCHMAN BIBLE,3051.0,53.40600000000001,0.601,6.364,14.534,3.35,2,0.071
8,B5 LM,CHURCHMAN BIBLE,3054.0,33.906,0.6409999999999999,1.365,4.739,4.879,1,0.16699999999999998
8,B5 LM,CHURCHMAN BIBLE,3054.5,31.109,0.6709999999999999,1.659,6.056,4.789,2,1.0
8,B5 LM,CHURCHMAN BIBLE,3055.0,33.719,0.695,4.629,8.115,3.891,2,0.983
8,B5 LM,CHURCHMAN BIBLE,3055.5,45.875,0.69,5.922999999999999,10.777,3.691,2,0.967
7,B5 LM,CHURCHMAN BIBLE,3056.0,57.125,0.635,6.613,12.04,3.631,2,0.95
7,B5 LM,CHURCHMAN BIBLE,3056.5,66.813,0.5660000000000001,6.039,13.297,3.742,2,0.933
7,B5 LM,CHURCHMAN BIBLE,3057.0,76.938,0.509,6.381,14.322,3.719,2,0.917
7,B5 LM,CHURCHMAN BIBLE,3057.5,93.313,0.466,6.061,15.716,3.531,2,0.9
7,B5 LM,CHURCHMAN BIBLE,3058.0,110.313,0.405,6.206,16.89,3.3710000000000004,2,0.867
7,B5 LM,CHURCHMAN BIBLE,3058.5,113.875,0.404,5.099,16.239,3.463,2,0.85
7,B5 LM,CHURCHMAN BIBLE,3059.0,118.438,0.408,3.692,14.716,3.607,2,0.833
7,B5 LM,CHURCHMAN BIBLE,3059.5,115.563,0.424,3.276,13.96,4.16,2,0.8170000000000001
7,B5 LM,CHURCHMAN BIBLE,3060.0,94.75,0.446,2.716,13.739,4.785,2,0.8
8,B5 LM,CHURCHMAN BIBLE,3060.5,74.563,0.466,2.02,14.874,5.699,2,0.7829999999999999
8,B5 LM,CHURCHMAN BIBLE,3061.0,54.875,0.479,2.241,16.118,6.309,2,0.767
9,B5 LM,CHURCHMAN BIBLE,3061.5,52.28100000000001,0.486,3.68,17.218,7.652,2,0.75
9,B5 LM,CHURCHMAN BIBLE,3062.0,48.125,0.479,4.463,18.34,7.598,2,0.733
9,B5 LM,CHURCHMAN BIBLE,3062.5,49.40600000000001,0.462,4.29,18.512,6.941,2,0.7170000000000001
9,B5 LM,CHURCHMAN BIBLE,3063.0,42.688,0.429,3.075,19.239,5.539,2,0.7
9,B5 LM,CHURCHMAN BIBLE,3063.5,41.438,0.387,1.846,19.15,5.027,2,0.6829999999999999
9,B5 LM,CHURCHMAN BIBLE,3064.0,37.219,0.348,0.672,19.006,5.144,2,0.667
9,B5 LM,CHURCHMAN BIBLE,3064.5,38.656,0.314,0.292,17.824,5.632999999999999,2,0.65
9,B5 LM,CHURCHMAN BIBLE,3065.0,43.0,0.28300000000000003,0.828,17.336,6.231,2,0.633
9,B5 LM,CHURCHMAN BIBLE,3065.5,42.53100000000001,0.257,1.594,17.302,5.898,2,0.617
9,B5 LM,CHURCHMAN BIBLE,3066.0,41.188,0.234,1.921,17.512,5.754,2,0.6
9,B5 LM,CHURCHMAN BIBLE,3066.5,38.25,0.211,1.4980000000000002,16.861,5.609,2,0.583
9,B5 LM,CHURCHMAN BIBLE,3067.0,39.219,0.184,1.629,15.851,6.711,2,0.5670000000000001
9,B5 LM,CHURCHMAN BIBLE,3067.5,40.938,0.16699999999999998,2.7060000000000004,15.214,8.094,2,0.55
9,B5 LM,CHURCHMAN BIBLE,3068.0,38.0,0.158,3.576,15.857,6.902,2,0.5329999999999999
9,B5 LM,CHURCHMAN BIBLE,3068.5,37.938,0.14800000000000002,3.3080000000000003,16.273,6.742000000000001,2,0.517
9,B5 LM,CHURCHMAN BIBLE,3069.0,35.156,0.133,3.224,16.99,6.18,2,0.5
9,B5 LM,CHURCHMAN BIBLE,3069.5,36.094,0.118,2.679,17.585,6.4220000000000015,2,0.483
9,B5 LM,CHURCHMAN BIBLE,3070.0,37.063,0.106,2.082,19.158,5.484,2,0.467
9,B5 LM,CHURCHMAN BIBLE,3070.5,41.0,0.1,1.348,19.453,5.398,2,0.45
9,B5 LM,CHURCHMAN BIBLE,3071.0,42.03100000000001,0.106,1.723,18.688,5.2970000000000015,2,0.433
9,B5 LM,CHURCHMAN BIBLE,3071.5,43.344,0.123,2.001,18.165,5.426,2,0.417
9,B5 LM,CHURCHMAN BIBLE,3072.0,40.906,0.151,1.666,17.719,4.93,2,0.4
9,B5 LM,CHURCHMAN BIBLE,3072.5,40.531,0.184,1.033,17.424,4.894,2,0.383
9,B5 LM,CHURCHMAN BIBLE,3073.0,39.5,0.227,0.945,16.535999999999998,5.047,2,0.3670000000000001
9,B5 LM,CHURCHMAN BIBLE,3073.5,42.28100000000001,0.29,0.659,16.137999999999998,5.391,2,0.35
9,B5 LM,CHURCHMAN BIBLE,3074.0,46.063,0.366,0.74,15.764,5.652,2,0.333
9,B5 LM,CHURCHMAN BIBLE,3074.5,47.063,0.446,0.122,15.601,5.507999999999999,2,0.317
9,B5 LM,CHURCHMAN BIBLE,3075.0,45.719,0.516,0.398,16.105999999999998,5.352,2,0.3
9,B5 LM,CHURCHMAN BIBLE,3075.5,42.40600000000001,0.585,1.393,16.527,4.926,2,0.28300000000000003
9,B5 LM,CHURCHMAN BIBLE,3076.0,41.594,0.643,2.044,16.266,4.875,2,0.267
9,B5 LM,CHURCHMAN BIBLE,3076.5,44.53100000000001,0.68,1.426,15.42,5.0310000000000015,2,0.25
9,B5 LM,CHURCHMAN BIBLE,3077.0,49.25,0.7070000000000001,0.181,13.491,6.062,2,0.233
9,B5 LM,CHURCHMAN BIBLE,3077.5,59.594,0.735,-0.061,11.536,6.227,2,0.217
9,B5 LM,CHURCHMAN BIBLE,3078.0,74.0,0.768,0.243,9.67,5.6720000000000015,2,0.2
9,B5 LM,CHURCHMAN BIBLE,3078.5,127.5,0.802,1.28,8.876,4.4060000000000015,2,0.183
9,B5 LM,CHURCHMAN BIBLE,3079.0,185.25,0.83,3.48,7.995,3.912,2,0.16699999999999998
9,B5 LM,CHURCHMAN BIBLE,3079.5,222.5,0.852,4.614,6.959,3.557,2,0.15
9,B5 LM,CHURCHMAN BIBLE,3080.0,74.0,0.768,0.243,9.67,5.6720000000000015,2,0.2
7,B5 LM,CHURCHMAN BIBLE,3080.5,127.5,0.802,1.28,8.876,4.4060000000000015,2,0.183
7,B5 LM,CHURCHMAN BIBLE,3081.0,185.25,0.83,3.48,7.995,3.912,2,0.16699999999999998
7,B5 LM,CHURCHMAN BIBLE,3081.5,222.5,0.852,4.614,6.959,3.557,2,0.15
7,B5 LM,CHURCHMAN BIBLE,3082.0,202.625,0.867,4.225,6.225,3.69,2,0.133
7,B5 LM,CHURCHMAN BIBLE,3082.5,177.5,0.86,4.381,4.896,3.836,2,0.117
7,B5 LM,CHURCHMAN BIBLE,3083.0,174.75,0.8440000000000001,5.122999999999998,3.813,3.852,2,0.1
7,B5 LM,CHURCHMAN BIBLE,3083.5,184.125,0.812,6.249,3.565,3.828,2,0.083
7,B5 LM,CHURCHMAN BIBLE,3084.0,184.125,0.812,6.249,3.565,3.828,2,0.083
7,B5 LM,CHURCHMAN BIBLE,3084.5,178.625,0.758,7.296,5.3020000000000005,3.494,2,0.067
7,B5 LM,CHURCHMAN BIBLE,3085.0,154.75,0.701,7.562,7.965,3.551,2,0.05
7,B5 LM,CHURCHMAN BIBLE,3085.5,128.0,0.6409999999999999,7.388,10.874,3.33,2,0.033
6,B5 LM,CHURCHMAN BIBLE,3086.0,110.0,0.59,5.83,12.286,3.4160000000000004,2,0.017
3,C SH,CHURCHMAN BIBLE,3086.5,99.688,0.551,4.46,12.63,3.172,1,1.0
3,C SH,CHURCHMAN BIBLE,3087.0,100.875,0.529,2.024,19.217,2.367,1,0.971
3,C SH,CHURCHMAN BIBLE,3087.5,94.375,0.52,-4.122,34.884,2.059,1,0.941
3,C SH,CHURCHMAN BIBLE,3088.0,86.43799999999997,0.512,-6.8,48.597,1.814,1,0.912
3,C SH,CHURCHMAN BIBLE,3088.5,74.563,0.511,-6.8679999999999986,49.787,1.894,1,0.882
